,Unnamed: 0,CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,precint_num,name,lat_2,long_2,CMPLNT_FR_DT_1,CMPLNT_Open_year,CMPLNT_Open_month,lat_long_2,lat_long_crime_map,lat_long_crime_map_clean,address_crime_map,zip_code_crime_map
4617,4617,633023202,3/22/2018,8:40:00,3/22/2018,8:50:00,123,3/26/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,,,,930970,131549,,,,,40.5275951,-74.19165776,"(40.527595098, -74.191657765)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,123,123rd Precinct,40.5118659,-77.69423975,3/22/2018,2018,3,"(40.52759509800006, -74.19165776499993)","(40.52759509800006, -74.19165776499993)","40.52759509800006, -74.19165776499993","Luten Av/Eylandt St, Staten Island, NY 10312, USA",10312
4618,4618,645836713,2/19/2018,10:00:00,2/19/2018,10:11:00,123,2/19/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,,STREET,N.Y. POLICE DEPT,0,,,,922878,139403,,,,,40.5491005,-74.22083704,"(40.549100502, -74.22083704)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,123,123rd Precinct,40.5118659,-77.69423975,2/19/2018,2018,2,"(40.549100502000044, -74.22083703999994)","(40.549100502000044, -74.22083703999994)","40.549100502000044, -74.22083703999994","950 Bloomingdale Rd, Staten Island, NY 10309, USA",10309
4619,4619,335219403,2/8/2018,12:47:00,2/8/2018,12:49:00,123,2/8/2018,117,DANGEROUS DRUGS,510,"CONTROLLED SUBSTANCE, INTENT T",COMPLETED,FELONY,staten island,,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,922878,139403,,,,,40.5491005,-74.22083704,"(40.549100502, -74.22083704)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,123,123rd Precinct,40.5118659,-77.69423975,2/8/2018,2018,2,"(40.549100502000044, -74.22083703999994)","(40.549100502000044, -74.22083703999994)","40.549100502000044, -74.22083703999994","950 Bloomingdale Rd, Staten Island, NY 10309, USA",10309
4620,4620,941019119,10/28/2018,23:01:00,10/28/2018,23:37:00,123,10/29/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,staten island,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,924648,139537,25-44,WHITE,M,,40.54948038,-74.21446923,"(40.549480377, -74.214469234)",PATROL BORO STATEN ISLAND,,25-44,WHITE,M,123,123rd Precinct,40.5118659,-77.69423975,10/28/2018,2018,10,"(40.54948037700007, -74.21446923399995)","(40.54948037700007, -74.21446923399995)","40.54948037700007, -74.21446923399995","106 Hampton Pl, Staten Island, NY 10309, USA",10309
4621,4621,397616651,9/15/2018,20:00:00,9/15/2018,20:30:00,123,9/16/2018,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,staten island,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,,,,915167,126923,25-44,WHITE,F,,40.51478865,-74.24845611,"(40.514788647, -74.248456111)",PATROL BORO STATEN ISLAND,,65+,WHITE,M,123,123rd Precinct,40.5118659,-77.69423975,9/15/2018,2018,9,"(40.514788647000046, -74.24845611099995)","(40.514788647000046, -74.24845611099995)","40.514788647000046, -74.24845611099995","219 Ellis St, Staten Island, NY 10307, USA",10307
4622,4622,336515552,2/13/2018,23:40:00,2/13/2018,23:45:00,123,2/14/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,915167,126923,45-64,WHITE,F,,40.51478865,-74.24845611,"(40.514788647, -74.248456111)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,123,123rd Precinct,40.5118659,-77.69423975,2/13/2018,2018,2,"(40.514788647000046, -74.24845611099995)","(40.514788647000046, -74.24845611099995)","40.514788647000046, -74.24845611099995","219 Ellis St, Staten Island, NY 10307, USA",10307
4623,4623,587377425,1/17/2018,11:30:00,,,123,1/18/2018,104,RAPE,157,RAPE 1,COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,914725,125837,25-44,WHITE,M,,40.51180434,-74.25003459,"(40.511804335, -74.250034592)",PATROL BORO STATEN ISLAND,,18-24,WHITE,F,123,123rd Precinct,40.5118659,-77.69423975,1/17/2018,2018,1,"(40.51180433500008, -74.25003459199995)","(40.51180433500008, -74.25003459199995)","40.51180433500008, -74.25003459199995","116 Main St, Staten Island, NY 10307, USA",10307
4624,4624,373773531,5/1/2018,21:30:00,5/1/2018,22:00:00,123,9/7/2018,104,RAPE,153,RAPE 3,COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,914725,125837,25-44,UNKNOWN,M,,40.51180434,-74.25003459,"(40.511804335, -74.250034592)",PATROL BORO STATEN ISLAND,,25-44,WHITE,F,123,123rd Precinct,40.5118659,-77.69423975,5/1/2018,2018,5,"(40.51180433500008, -74.25003459199995)","(40.51180433500008, -74.25003459199995)","40.51180433500008, -74.25003459199995","116 Main St, Staten Island, NY 10307, USA",10307
4625,4625,736103033,12/11/2018,0:01:00,12/11/2018,23:59:00,123,12/28/2018,109,GRAND LARCENY,428,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,938057,137972,,,,,40.54526473,-74.16620864,"(40.545264733, -74.166208645)",PATROL BORO STATEN ISLAND,,45-64,WHITE,M,123,123rd Precinct,40.5118659,-77.69423975,12/11/2018,2018,12,"(40.54526473300007, -74.16620864499998)","(40.54526473300007, -74.16620864499998)","40.54526473300007, -74.16620864499998","453 Wilson Ave, Staten Island, NY 10312, USA",10312
4626,4626,413268421,3/4/2018,14:18:00,3/4/2018,14:25:00,123,3/8/2018,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,staten island,INSIDE,HOSPITAL,N.Y. POLICE DEPT,0,,,,929510,127539,,,,,40.51657952,-74.19687717,"(40.516579523, -74.196877172)",PATROL BORO STATEN ISLAND,,45-64,WHITE,F,123,123rd Precinct,40.5118659,-77.69423975,3/4/2018,2018,3,"(40.516579523000075, -74.19687717199997)","(40.516579523000075, -74.19687717199997)","40.516579523000075, -74.19687717199997","392 Seguine Ave, Staten Island, NY 10309, USA",10309
4627,4627,323009249,10/27/2018,2:19:00,10/27/2018,7:10:00,123,10/27/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,staten island,INSIDE,HOSPITAL,N.Y. POLICE DEPT,0,,,,929510,127539,25-44,WHITE,M,,40.51657952,-74.19687717,"(40.516579523, -74.196877172)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,123,123rd Precinct,40.5118659,-77.69423975,10/27/2018,2018,10,"(40.516579523000075, -74.19687717199997)","(40.516579523000075, -74.19687717199997)","40.516579523000075, -74.19687717199997","392 Seguine Ave, Staten Island, NY 10309, USA",10309
4628,4628,833322281,5/15/2018,16:35:00,5/15/2018,16:56:00,123,5/15/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,929510,127539,18-24,WHITE,M,,40.51657952,-74.19687717,"(40.516579523, -74.196877172)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,123,123rd Precinct,40.5118659,-77.69423975,5/15/2018,2018,5,"(40.516579523000075, -74.19687717199997)","(40.516579523000075, -74.19687717199997)","40.516579523000075, -74.19687717199997","392 Seguine Ave, Staten Island, NY 10309, USA",10309
4629,4629,724182953,8/17/2018,20:30:00,8/17/2018,23:30:00,123,8/18/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,929510,127539,,,,,40.51657952,-74.19687717,"(40.516579523, -74.196877172)",PATROL BORO STATEN ISLAND,,25-44,BLACK,F,123,123rd Precinct,40.5118659,-77.69423975,8/17/2018,2018,8,"(40.516579523000075, -74.19687717199997)","(40.516579523000075, -74.19687717199997)","40.516579523000075, -74.19687717199997","392 Seguine Ave, Staten Island, NY 10309, USA",10309
4630,4630,364700122,12/2/2018,18:10:00,12/2/2018,18:10:00,123,12/2/2018,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,staten island,INSIDE,HOSPITAL,N.Y. POLICE DEPT,0,,,,929510,127539,,,,,40.51657952,-74.19687717,"(40.516579523, -74.196877172)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,123,123rd Precinct,40.5118659,-77.69423975,12/2/2018,2018,12,"(40.516579523000075, -74.19687717199997)","(40.516579523000075, -74.19687717199997)","40.516579523000075, -74.19687717199997","392 Seguine Ave, Staten Island, NY 10309, USA",10309
4631,4631,967930629,4/19/2018,2:05:00,4/19/2018,2:20:00,123,4/19/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,staten island,FRONT OF,HOSPITAL,N.Y. POLICE DEPT,0,,,,929510,127539,45-64,WHITE,F,,40.51657952,-74.19687717,"(40.516579523, -74.196877172)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,123,123rd Precinct,40.5118659,-77.69423975,4/19/2018,2018,4,"(40.516579523000075, -74.19687717199997)","(40.516579523000075, -74.19687717199997)","40.516579523000075, -74.19687717199997","392 Seguine Ave, Staten Island, NY 10309, USA",10309
4632,4632,476425134,3/24/2018,15:00:00,3/27/2018,6:00:00,123,3/27/2018,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,916414,121674,UNKNOWN,UNKNOWN,U,,40.50039077,-74.24391877,"(40.500390768, -74.243918773)",PATROL BORO STATEN ISLAND,,25-44,WHITE,F,123,123rd Precinct,40.5118659,-77.69423975,3/24/2018,2018,3,"(40.500390768000045, -74.24391877299998)","(40.500390768000045, -74.24391877299998)","40.500390768000045, -74.24391877299998","578 Main St, Staten Island, NY 10307, USA",10307
4633,4633,382556138,2/27/2018,9:00:00,3/8/2018,16:25:00,123,3/9/2018,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,916414,121674,,,,,40.50039077,-74.24391877,"(40.500390768, -74.243918773)",PATROL BORO STATEN ISLAND,,45-64,WHITE,M,123,123rd Precinct,40.5118659,-77.69423975,2/27/2018,2018,2,"(40.500390768000045, -74.24391877299998)","(40.500390768000045, -74.24391877299998)","40.500390768000045, -74.24391877299998","578 Main St, Staten Island, NY 10307, USA",10307
4634,4634,509988656,1/19/2018,21:30:00,1/19/2018,21:37:00,123,1/19/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,,STREET,N.Y. POLICE DEPT,0,,,,929317,142956,25-44,WHITE HISPANIC,M,,40.55889501,-74.19769645,"(40.558895005, -74.197696447)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,123,123rd Precinct,40.5118659,-77.69423975,1/19/2018,2018,1,"(40.558895005000075, -74.19769644699994)","(40.558895005000075, -74.19769644699994)","40.558895005000075, -74.19769644699994","Arden Av/Arthur Kill Rd, Staten Island, NY 10312, USA",10312
4635,4635,116729618,10/31/2018,17:00:00,11/6/2018,18:00:00,123,11/6/2018,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,929462,142768,45-64,WHITE,M,,40.55837988,-74.19717309,"(40.558379879, -74.197173094)",PATROL BORO STATEN ISLAND,,45-64,WHITE,F,123,123rd Precinct,40.5118659,-77.69423975,10/31/2018,2018,10,"(40.55837987900002, -74.19717309399994)","(40.55837987900002, -74.19717309399994)","40.55837987900002, -74.19717309399994","253 Dover Green, Staten Island, NY 10312, USA",10312
4636,4636,389264243,11/12/2018,0:01:00,11/12/2018,8:30:00,123,11/12/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,staten island,REAR OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,919282,129792,,,,,40.52269458,-74.23368425,"(40.522694581, -74.233684251)",PATROL BORO STATEN ISLAND,,45-64,UNKNOWN,M,123,123rd Precinct,40.5118659,-77.69423975,11/12/2018,2018,11,"(40.522694581000046, -74.23368425099994)","(40.522694581000046, -74.23368425099994)","40.522694581000046, -74.23368425099994","69 Madsen Ave, Staten Island, NY 10309, USA",10309
4637,4637,784714916,3/31/2018,14:45:00,3/31/2018,15:07:00,123,3/31/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,FRONT OF,OTHER,N.Y. POLICE DEPT,0,,,,919282,129792,45-64,WHITE,F,,40.52269458,-74.23368425,"(40.522694581, -74.233684251)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,123,123rd Precinct,40.5118659,-77.69423975,3/31/2018,2018,3,"(40.522694581000046, -74.23368425099994)","(40.522694581000046, -74.23368425099994)","40.522694581000046, -74.23368425099994","69 Madsen Ave, Staten Island, NY 10309, USA",10309
4638,4638,957588586,12/27/2018,21:00:00,12/28/2018,2:55:00,123,12/28/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,staten island,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,933615,136764,,,,,40.54192476,-74.18218234,"(40.541924761, -74.182182338)",PATROL BORO STATEN ISLAND,,45-64,WHITE,F,123,123rd Precinct,40.5118659,-77.69423975,12/27/2018,2018,12,"(40.54192476100008, -74.18218233799999)","(40.54192476100008, -74.18218233799999)","40.54192476100008, -74.18218233799999","279A Edgegrove Ave, Staten Island, NY 10312, USA",10312
4639,4639,483187277,7/6/2018,14:55:00,7/6/2018,15:10:00,123,7/6/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,staten island,,STREET,N.Y. POLICE DEPT,0,,,,914415,125868,25-44,WHITE,M,,40.51188699,-74.25114976,"(40.511886989, -74.25114976)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,123,123rd Precinct,40.5118659,-77.69423975,7/6/2018,2018,7,"(40.51188698900006, -74.25114975999998)","(40.51188698900006, -74.25114975999998)","40.51188698900006, -74.25114975999998","5463 Arthur Kill Rd, Staten Island, NY 10307, USA",10307
4640,4640,896002305,8/13/2018,18:24:00,8/13/2018,19:24:00,123,8/13/2018,109,GRAND LARCENY,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,staten island,INSIDE,STORE UNCLASSIFIED,N.Y. POLICE DEPT,0,,,,918946,135749,18-24,WHITE,M,,40.53904292,-74.23495027,"(40.539042916, -74.234950271)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,D,123,123rd Precinct,40.5118659,-77.69423975,8/13/2018,2018,8,"(40.53904291600002, -74.23495027099993)","(40.53904291600002, -74.23495027099993)","40.53904291600002, -74.23495027099993","79 Storer Ave, Staten Island, NY 10309, USA",10309
4641,4641,662437530,3/15/2018,19:30:00,3/15/2018,20:00:00,123,4/18/2018,109,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,staten island,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,,,,930862,133331,UNKNOWN,WHITE,F,,40.5324857,-74.19206031,"(40.532485697, -74.19206031)",PATROL BORO STATEN ISLAND,,18-24,WHITE,F,123,123rd Precinct,40.5118659,-77.69423975,3/15/2018,2018,3,"(40.53248569700002, -74.19206031)","(40.53248569700002, -74.19206031)","40.53248569700002, -74.19206031","896 Huguenot Ave, Staten Island, NY 10312, USA",10312
4642,4642,969459013,4/15/2018,0:30:00,4/15/2018,0:35:00,123,4/16/2018,109,GRAND LARCENY,414,"LARCENY,GRAND PERSON,NECK CHAI",COMPLETED,FELONY,staten island,FRONT OF,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,,,,920515,138386,UNKNOWN,UNKNOWN,U,,40.54629237,-74.22933023,"(40.546292372, -74.229330232)",PATROL BORO STATEN ISLAND,,25-44,UNKNOWN,M,123,123rd Precinct,40.5118659,-77.69423975,4/15/2018,2018,4,"(40.54629237200004, -74.22933023199994)","(40.54629237200004, -74.22933023199994)","40.54629237200004, -74.22933023199994","2912 Arthur Kill Rd, Staten Island, NY 10309, USA",10309
4643,4643,189247656,7/10/2018,17:25:00,7/10/2018,17:39:00,123,7/10/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,,STREET,N.Y. POLICE DEPT,0,,,,934968,136245,45-64,WHITE,M,,40.54050783,-74.17731058,"(40.540507826, -74.177310579)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,123,123rd Precinct,40.5118659,-77.69423975,7/10/2018,2018,7,"(40.54050782600007, -74.17731057899994)","(40.54050782600007, -74.17731057899994)","40.54050782600007, -74.17731057899994","4 Sneden Ave, Staten Island, NY 10312, USA",10312
4644,4644,330682555,10/15/2018,16:03:00,10/15/2018,16:10:00,123,10/20/2018,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,staten island,INSIDE,BANK,N.Y. POLICE DEPT,0,,,,918922,129652,,,,,40.52230767,-74.23497777,"(40.522307665, -74.234977775)",PATROL BORO STATEN ISLAND,,25-44,WHITE,F,123,123rd Precinct,40.5118659,-77.69423975,10/15/2018,2018,10,"(40.52230766500002, -74.23497777499993)","(40.52230766500002, -74.23497777499993)","40.52230766500002, -74.23497777499993","111 Page Ave, Staten Island, NY 10309, USA",10309
4645,4645,297146949,12/8/2018,10:18:00,12/8/2018,11:47:00,123,12/8/2018,109,GRAND LARCENY,409,"LARCENY,GRAND BY EXTORTION",ATTEMPTED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,918922,129652,,,,,40.52230767,-74.23497777,"(40.522307665, -74.234977775)",PATROL BORO STATEN ISLAND,,18-24,UNKNOWN,F,123,123rd Precinct,40.5118659,-77.69423975,12/8/2018,2018,12,"(40.52230766500002, -74.23497777499993)","(40.52230766500002, -74.23497777499993)","40.52230766500002, -74.23497777499993","111 Page Ave, Staten Island, NY 10309, USA",10309
4646,4646,293842920,10/15/2018,14:45:00,10/15/2018,14:50:00,123,10/20/2018,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,staten island,INSIDE,CHECK CASHING BUSINESS,N.Y. POLICE DEPT,0,,,,918922,129652,,,,,40.52230767,-74.23497777,"(40.522307665, -74.234977775)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,D,123,123rd Precinct,40.5118659,-77.69423975,10/15/2018,2018,10,"(40.52230766500002, -74.23497777499993)","(40.52230766500002, -74.23497777499993)","40.52230766500002, -74.23497777499993","111 Page Ave, Staten Island, NY 10309, USA",10309
4647,4647,541668685,3/23/2018,15:45:00,3/23/2018,15:55:00,123,3/23/2018,117,DANGEROUS DRUGS,505,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,FELONY,staten island,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,,,,918922,129652,25-44,ASIAN / PACIFIC ISLANDER,M,,40.52230767,-74.23497777,"(40.522307665, -74.234977775)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,123,123rd Precinct,40.5118659,-77.69423975,3/23/2018,2018,3,"(40.52230766500002, -74.23497777499993)","(40.52230766500002, -74.23497777499993)","40.52230766500002, -74.23497777499993","111 Page Ave, Staten Island, NY 10309, USA",10309
4648,4648,199962563,2/10/2018,2:00:00,2/10/2018,2:28:00,123,2/10/2018,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,staten island,FRONT OF,PARKING LOT/GARAGE (PUBLIC),N.Y. POLICE DEPT,0,,,,918922,129652,18-24,BLACK,F,,40.52230767,-74.23497777,"(40.522307665, -74.234977775)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,123,123rd Precinct,40.5118659,-77.69423975,2/10/2018,2018,2,"(40.52230766500002, -74.23497777499993)","(40.52230766500002, -74.23497777499993)","40.52230766500002, -74.23497777499993","111 Page Ave, Staten Island, NY 10309, USA",10309
4649,4649,948487797,2/10/2018,2:00:00,2/10/2018,2:28:00,123,2/10/2018,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,staten island,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,,,918922,129652,18-24,BLACK,M,,40.52230767,-74.23497777,"(40.522307665, -74.234977775)",PATROL BORO STATEN ISLAND,,18-24,ASIAN / PACIFIC ISLANDER,M,123,123rd Precinct,40.5118659,-77.69423975,2/10/2018,2018,2,"(40.52230766500002, -74.23497777499993)","(40.52230766500002, -74.23497777499993)","40.52230766500002, -74.23497777499993","111 Page Ave, Staten Island, NY 10309, USA",10309
4650,4650,171082580,3/25/2018,17:18:00,3/25/2018,17:43:00,123,3/25/2018,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,922464,139603,25-44,WHITE,M,,40.54964659,-74.22232856,"(40.549646588, -74.222328562)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,123,123rd Precinct,40.5118659,-77.69423975,3/25/2018,2018,3,"(40.54964658800003, -74.22232856199997)","(40.54964658800003, -74.22232856199997)","40.54964658800003, -74.22232856199997","Arthur Kill Rd/Bloomingdale Rd, Staten Island, NY 10309, USA",10309
4651,4651,824880172,4/26/2018,14:26:00,4/26/2018,14:33:00,123,5/5/2018,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,staten island,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,,,,922464,139603,25-44,WHITE,M,,40.54964659,-74.22232856,"(40.549646588, -74.222328562)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,D,123,123rd Precinct,40.5118659,-77.69423975,4/26/2018,2018,4,"(40.54964658800003, -74.22232856199997)","(40.54964658800003, -74.22232856199997)","40.54964658800003, -74.22232856199997","Arthur Kill Rd/Bloomingdale Rd, Staten Island, NY 10309, USA",10309
4652,4652,658699535,8/10/2018,17:16:00,,,123,9/14/2018,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,staten island,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,,,,922464,139603,UNKNOWN,UNKNOWN,U,,40.54964659,-74.22232856,"(40.549646588, -74.222328562)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,D,123,123rd Precinct,40.5118659,-77.69423975,8/10/2018,2018,8,"(40.54964658800003, -74.22232856199997)","(40.54964658800003, -74.22232856199997)","40.54964658800003, -74.22232856199997","Arthur Kill Rd/Bloomingdale Rd, Staten Island, NY 10309, USA",10309
4653,4653,892317365,10/26/2018,20:30:00,10/27/2018,13:00:00,123,10/27/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,FRESHKILLS PARK,,,929984,143714,,,,,40.56097967,-74.19530211,"(40.560979671, -74.195302111)",PATROL BORO STATEN ISLAND,,25-44,UNKNOWN,M,123,123rd Precinct,40.5118659,-77.69423975,10/26/2018,2018,10,"(40.560979671000034, -74.19530211099999)","(40.560979671000034, -74.19530211099999)","40.560979671000034, -74.19530211099999","Arthur Kill Rd/1666 Arthur Kill Rd, Staten Island, NY 10312, USA",10312
4654,4654,282071587,4/19/2018,3:50:00,4/19/2018,4:10:00,123,4/19/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,staten island,,STREET,N.Y. POLICE DEPT,0,,,,920204,124613,,,,,40.50848592,-74.23031895,"(40.508485923, -74.230318953)",PATROL BORO STATEN ISLAND,,UNKNOWN,WHITE,E,123,123rd Precinct,40.5118659,-77.69423975,4/19/2018,2018,4,"(40.50848592300008, -74.23031895299994)","(40.50848592300008, -74.23031895299994)","40.50848592300008, -74.23031895299994","635 Page Ave, Staten Island, NY 10307, USA",10307
